Date,BND,CHFEUR=X,CHFUSD=X,CSBGC3.SW,EL4W.DE,EURUSD=X,GLD,GSG,HYG,IEF,LQD,MTUM,SHY,SPY,UDN,VT,VTV,^IRX
2016-01-26,61.223594665527344,0.9098399877548218,0.987751841545105,60.68172836303711,68.3648681640625,1.0853049755096436,107.29000091552734,12.869999885559082,46.65993881225586,87.23262023925781,80.75666809082031,61.561851501464844,70.4992904663086,161.67811584472656,18.594913482666016,43.26189041137695,59.08060073852539,0.30000001192092896
2016-01-27,61.223594665527344,0.9048299789428711,0.983052134513855,60.76908493041992,68.361328125,1.0864958763122559,107.69000244140625,13.069999694824219,46.58879852294922,87.29706573486328,80.53655242919922,60.64581298828125,70.51591491699219,159.91854858398438,18.61233901977539,42.872432708740234,58.77628707885742,0.30000001192092896
2016-01-28,61.268707275390625,0.9038599729537964,0.9859015941619873,60.78364181518555,68.35688781738281,1.090798020362854,106.54000091552734,13.380000114440918,46.82582473754883,87.4098129272461,80.62886810302734,61.52629470825195,70.51591491699219,160.7516326904297,18.69076156616211,43.01849365234375,59.02599334716797,0.3179999887943268
2016-01-29,61.44920349121094,0.9015799760818481,0.9863878488540649,60.805477142333984,68.36045837402344,1.0936970710754395,106.94999694824219,13.479999542236328,46.97987365722656,87.87692260742188,81.0477523803711,62.70026397705078,70.59906768798828,164.67027282714844,18.481632232666016,44.00834655761719,60.57867431640625,0.30000001192092896
2016-02-01,61.324092864990234,0.9014700055122375,0.976085901260376,60.805477142333984,68.3515625,1.0825908184051514,108.05000305175781,13.079999923706055,46.700618743896484,87.67449188232422,80.78924560546875,63.038204193115234,70.56161499023438,164.6107635498047,18.60362434387207,44.06513977050781,60.47725296020508,0.29499998688697815
2016-02-02,61.535091400146484,0.8998500108718872,0.9808729887008667,60.798213958740234,68.3515625,1.0897282361984253,108.08999633789062,12.779999732971191,46.3671760559082,88.29554748535156,80.9388427734375,62.13996887207031,70.65309143066406,161.64414978027344,18.62105369567871,43.01849365234375,59.2834587097168,0.33000001311302185
2016-02-03,61.58030319213867,0.8986300230026245,0.9816529154777527,60.82004928588867,68.35332489013672,1.0922038555145264,109.25,13.260000228881836,46.593441009521484,88.19873809814453,80.73941040039062,61.49071502685547,70.66976928710938,162.6132049560547,18.952173233032227,43.40793991088867,59.76722717285156,0.3330000042915344
2016-02-04,61.6254997253418,0.8965399861335754,0.9948268532752991,60.805477142333984,68.34619903564453,1.1091023683547974,110.56999969482422,13.140000343322754,46.444576263427734,88.40845489501953,80.77503967285156,60.86815643310547,70.6864013671875,162.86822509765625,19.091590881347656,43.497188568115234,59.96229934692383,0.28299999237060547
2016-02-05,61.5651969909668,0.8985499739646912,1.006653904914856,60.703556060791016,68.34619903564453,1.119996428489685,112.31999969482422,12.989999771118164,46.08732223510742,88.52140045166016,80.7607650756836,59.044960021972656,70.66976928710938,159.76556396484375,18.98702621459961,42.750732421875,59.299072265625,0.27799999713897705
2016-02-08,61.82890319824219,0.9035999774932861,1.0072522163391113,60.78364181518555,68.34799194335938,1.114504098892212,113.83000183105469,12.800000190734863,45.55141830444336,89.18276977539062,81.1808853149414,57.702022552490234,70.75294494628906,157.61492919921875,19.04802131652832,42.06107711791992,58.65925598144531,0.25999999046325684
2016-02-09,61.821388244628906,0.9049800038337708,1.0130685567855835,60.81276321411133,68.34976959228516,1.1189812421798706,113.58000183105469,12.430000305175781,45.37873840332031,89.19890594482422,80.90325164794922,58.01329803466797,70.72798156738281,157.62344360351562,19.18743896484375,41.76087188720703,58.58903884887695,0.30000001192092896
2016-02-10,61.949459075927734,0.9100900292396545,1.0278549194335938,60.805477142333984,68.34619903564453,1.1289994716644287,114.45999908447266,12.329999923706055,45.313228607177734,89.465087890625,81.00286102294922,58.64472198486328,70.72798156738281,157.48739624023438,19.222293853759766,41.78520202636719,58.44080352783203,0.2980000078678131
2016-02-11,61.98713302612305,0.9104200005531311,1.0273269414901733,60.90012741088867,68.34889221191406,1.128095269203186,119.05999755859375,12.430000305175781,45.009552001953125,89.87641906738281,81.27347564697266,58.19116973876953,70.79452514648438,155.4387969970703,19.2658634185791,41.22536849975586,57.48108673095703,0.27300000190734863
2016-02-12,61.78369140625,0.9084299802780151,1.028489112854004,60.84914779663086,68.34087371826172,1.1317979097366333,118.36000061035156,12.720000267028809,45.682395935058594,89.19081115722656,80.81771850585938,58.98268508911133,70.7113265991211,158.6434783935547,19.170011520385742,41.95559310913086,58.768516540527344,0.27000001072883606
2016-02-15,,0.9104999899864197,1.02228581905365,60.703556060791016,68.34535217285156,1.1225990056991577,,,,,,,,,,,,
2016-02-16,61.69331359863281,0.9073600172996521,1.0145074129104614,60.8564453125,68.3426513671875,1.1174057722091675,114.7699966430664,12.630000114440918,45.724090576171875,88.9246826171875,80.43318939208984,59.99658966064453,70.66976928710938,161.32113647460938,19.013166427612305,42.726383209228516,59.673587799072266,0.27300000190734863
2016-02-17,61.678245544433594,0.9076099991798401,1.011838436126709,60.67445373535156,68.34178161621094,1.1147029399871826,115.4800033569336,12.989999771118164,46.09920883178711,88.70687103271484,80.41181182861328,60.95709228515625,70.6864013671875,163.95626831054688,19.021879196166992,43.562095642089844,60.56308364868164,0.2930000126361847
2016-02-18,61.88914108276367,0.9056199789047241,1.007556676864624,60.81276321411133,68.34087371826172,1.112297534942627,118.29000091552734,12.930000305175781,46.140892028808594,89.11825561523438,81.06697082519531,60.450172424316406,70.74463653564453,163.2847442626953,19.004451751708984,43.37548065185547,60.47725296020508,0.2879999876022339
2016-02-19,61.80630874633789,0.9061599969863892,1.0069581270217896,60.6962890625,68.3426513671875,1.1110987663269043,117.58000183105469,12.8100004196167,46.2302131652832,89.11825561523438,81.0100326538086,60.7970085144043,70.67806243896484,163.2082061767578,19.05673599243164,43.31867599487305,60.35240173339844,0.28299999237060547
2016-02-22,61.821388244628906,0.9072800278663635,1.0094687938690186,60.878265380859375,68.34000396728516,1.1123965978622437,115.48999786376953,13.0600004196167,46.62916564941406,89.0295639038086,81.17378234863281,61.71305465698242,70.6864013671875,165.57130432128906,18.90860366821289,43.97588348388672,61.195098876953125,0.2930000126361847
2016-02-23,61.85902786254883,0.9070299863815308,1.0005003213882446,60.79092788696289,68.33732604980469,1.102803349494934,117.22000122070312,12.800000190734863,46.533878326416016,89.20699310302734,81.33758544921875,61.41065979003906,70.69471740722656,163.4802703857422,18.891178131103516,43.35924530029297,60.414825439453125,0.3179999887943268
2016-02-24,61.9043083190918,0.9147499799728394,1.0090817213058472,60.79092788696289,68.33820343017578,1.1027060747146606,117.61000061035156,12.979999542236328,46.61130905151367,89.20699310302734,81.41593933105469,61.76638412475586,70.7113265991211,164.228271484375,18.891178131103516,43.391700744628906,60.60207748413086,0.3149999976158142
2016-02-25,61.99464416503906,0.9175199866294861,1.0110201835632324,60.871009826660156,68.34000396728516,1.1013944149017334,117.91999816894531,13.050000190734863,46.86138153076172,89.47313690185547,81.87166595458984,62.70026397705078,70.72798156738281,166.2173309326172,18.891178131103516,43.862300872802734,61.319915771484375,0.3100000023841858
2016-02-26,61.93437576293945,0.9158300161361694,1.0101009607315063,60.82004928588867,68.34000396728516,1.1024993658065796,117.11000061035156,13.029999732971191,47.177005767822266,89.03756713867188,81.84320068359375,62.48679733276367,70.6364517211914,165.8348388671875,18.76918601989746,43.80550003051758,61.171669006347656,0.30300000309944153
2016-02-29,61.972049713134766,0.9181900024414062,1.0033109188079834,60.90739822387695,68.34178161621094,1.0923947095870972,118.63999938964844,13.199999809265137,47.683109283447266,89.18276977539062,81.90013122558594,61.89982223510742,70.67806243896484,164.5343475341797,18.751758575439453,43.521522521972656,60.64109420776367,0.30799999833106995
2016-03-01,61.764427185058594,0.9203000068664551,1.002305269241333,60.89283752441406,68.33553314208984,1.0888975858688354,117.7699966430664,13.239999771118164,48.43671417236328,88.48567962646484,81.45381164550781,63.322818756103516,70.58403778076172,168.4019775390625,18.734331130981445,44.62497329711914,61.97532272338867,0.3199999928474426
2016-03-02,61.726680755615234,0.9223399758338928,1.0034116506576538,60.90012741088867,68.33198547363281,1.0875948667526245,118.68000030517578,13.34000015258789,48.10749435424805,88.33223724365234,81.61799621582031,63.198307037353516,70.57568359375,169.15855407714844,18.743045806884766,44.91706466674805,62.48248291015625,0.30300000309944153
2016-03-03,61.756900787353516,0.9228500127792358,1.003612995147705,60.878265380859375,68.33198547363281,1.086897373199463,120.7300033569336,13.350000381469727,48.26909637451172,88.43727111816406,82.00372314453125,63.15383529663086,70.60066223144531,169.82154846191406,18.865034103393555,45.29030227661133,62.81022262573242,0.2630000114440918
2016-03-04,61.726680755615234,0.9200500249862671,1.0077598094940186,60.73997116088867,68.32757568359375,1.094894528388977,120.54000091552734,13.699999809265137,48.40678405761719,88.13836669921875,81.9894027709961,63.06491470336914,70.55073547363281,170.37405395507812,18.917316436767578,45.59861755371094,63.05208206176758,0.26499998569488525
2016-03-07,61.711605072021484,0.9147700071334839,1.006137490272522,60.834617614746094,68.32577514648438,1.0993964672088623,121.13999938964844,14.050000190734863,48.46664810180664,87.96068572998047,82.0822525024414,62.39787292480469,70.50076293945312,170.5100555419922,18.952173233032227,45.59861755371094,63.278350830078125,0.26499998569488525
2016-03-08,61.91545104980469,0.9116600155830383,1.004722237586975,60.84914779663086,68.32757568359375,1.1016006469726562,120.58000183105469,13.779999732971191,48.12544250488281,88.46956634521484,82.51789855957031,62.166622161865234,70.55073547363281,168.64846801757812,18.934743881225586,45.006317138671875,62.544918060302734,0.3050000071525574
